Job_id,Job_title,Job_url,Job_company,Job_location,Site_id,Job_complete,Job_Description
1128,Jr. Data Scientist,https://www.linkedin.com/jobs/view/jr-data-scientist-at-sri-international-3488387851,SRI International,"Arlington, VA",1001,1,"About the job
The Junior Data Scientist, as part of SRI International's Center for Innovation Strategy and Policy (CISP), having flexiblity to work a hybrid work schedule, will contribute to the design and execution of data analysis tasks to support of a diverse range of clients. Based out of our Arlington, VA office, CISP helps organizations, regions, and countries achieve economic and social impact through effective investments in science, technology, and innovation. Our team supports clients with innovation policy research, analysis, and evaluations on projects in the following areas

Tech-based Economic and Workforce Development
Innovation Ecosystem Assessment
Innovation Strategy and Training
Complex Program Evaluation
Science and Technology Program Support
Advanced Analytics in R&D Analysis

As a Junior Data Scientist, you will

Extract, clean, structure, and validate data for analysis.
Identify patterns, outliers, and areas of inconsistencies through relationships that exist in the data using statistical analysis.
Build models for automated data analysis and predictive insights
Produce written documentation for code and datasets.
Write analytic content for reports including methods, findings, and recommendations for technical & non-technical audiences.
Collaborate with other data scientists and CISP team members to propose solutions, reduce inefficiencies, and support ongoing activities.
1-2 years using R and/or Python for data science.
1-2 years working with data scientists to support data cleaning, modeling, and statistical analysis.
Experience with text data, including preprocessing, part-of-speech tagging, topic modeling, unsupervised clustering, and classification.
Bachelor’s degree in Computer Science, Data Science, or another computationally-intensive discipline required.
U.S. Citizenship required due to government contract requirements.

The salary range is $99,138-$127,377. Salary ranges will vary and are based on several factors, including geographic location, market competitiveness and equity amongst internal employees in similar roles. Positions may also qualify for SRI's Pay for Outstanding Performance program or the annual Performance Based Compensation program. SRI also has a competitive benefits package, to view details please go to https//www.sri.com/resources/benefits/.

SRI International, an over 75-year strong pioneering research institute, has a rich history supporting government and industry. Our innovations have created new industries, billions of dollars in market value and lasting benefits to society. SRI is organized around broad disciplines and capabilities, with research and development divisions and labs to groups who excel at identifying new opportunities, developing products and creating custom solutions. Our organization is driven by impact - delivering unique solutions for the world's important challenges and transforming ideas into reality for clients and partners."
1129,Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-slb-3478646349,SLB,"Sugar Land, TX",1001,1,"About the job
The Data Scientist is responsible for conducting undirected research and tackle open-ended data problems and questions. Drawing on an advanced degree in a quantitative field such as computer science, physics, statistics or applied mathematics, the Data Scientist demonstrates the knowledge to invent new algorithms to solve data problems.

Essential Responsibilities and Duties:

Research and assess next-generation technologies for machinery diagnostics and prognostics and data-driven modeling and optimization of complex systems. Demonstrate advanced working knowledge and experience with machine learning algorithms and population-based meta-heuristic optimization methods.
Generate innovative ideas, establish new research directions, and shape and execute on technical projects.
Maintain state-of-the-art knowledge and contribute to technical discussions and reviews as an expert in related areas of responsibility.
Apply theoretical knowledge to solve industrial problems.
Apply engineering knowledge in developing data-driven algorithms for anomaly detection, failure prediction and optimization.
Collaborate with field and product engineers to identify key health monitoring parameters of a system.
Process large multivariate data sets collected from equipment operations, manufacturing tests and diagnostic routines.
Communicate ideas, plans and results effectively via oral and written reports.

Basic Qualifications:

Bachelor's (or equivalent industrial experiences) / Master’s / PhD degree in science or engineering with software experience or education
Minimum 5 years of direct experience (BA Degree), or 3 years of direct experience (MA Degree)"
1130,Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-tms-3482039211,tms,Greater Chicago Area,1001,1,"About the job
ABOUT US

tms unites technology, marketing and sourcing to drive transformational change for the world’s leading brands. With 1000+ employees across 26 countries, we offer an impressive range of solutions — from inspiration and innovation to category management and delivery. Most importantly, we're a place where you can achieve great things, and be recognized as the best.


Our parent company, HAVI, is a global, privately held company that delivers expertise and experience across analytics, packaging, sourcing, supply chain, and logistics. Together, we unlock potential in our shared talent, more career opportunities and benefits, and an elevated service for our clients — which include the likes of McDonald’s, T-Mobile, O2 and adidas — as well as their customers.

Check out our latest and greatest work, from Happy Meals and reusable packaging to adidas immersive experiences, digital campaigns, and more: https://vimeo.com/manage/videos/792991243



Learn how we're bringing together technology, marketing, and sourcing to transform brands through ""The Power of And"": https://vimeo.com/792991410



WHAT MATTERS THE MOST

Breakthrough, business-driving ideas come from extraordinary people with the freedom to be their most authentic selves at work. And we know authenticity and diversity — critical elements of our business — can only be realized when we create access and equity for all. We foster a culture of inclusion and belonging and aspire to be ever-evolving, always growing and listening.



If you want your ideas to be heard and to contribute to a culture of inclusion and authenticity, bring us your voice!



ROLE OVERVIEW

As a Data Scientist, you are a creative problem-solver by trade and have outstanding organizational skills, able to manage multiple responsibilities and deliverables simultaneously.


Responsible for planning, developing, and executing analytical methods for a leading brand with large analytical databases, you have a solid track record in applied analytic modeling, machine learning and algorithms, and statistical analyses.



This role will work with large, complex data sets to derive measurable business insights using machine learning and advanced analytics.




Responsibilities:

Work closely with cross-functional team members, provide delivery of analytics services with an emphasis on promotion, retail, shopper, licensing, and digital channels, including:
Predictive modeling
Machine learning
Segmentation
Time-series forecasting
Build dashboards and visualizations of processed data
Communicate insights or issues uncovered through working with the data
Proactively identify potential data improvements and augmentations from external data provided
Use predictive analytics and machine learning to drive business decisions
Support the development of measurement strategies, identifying key insights and metrics to track and report on
Deliver hands-on strategic modeling activities such as customer segmentation, targeting strategies, lifetime value, in-market timing, loyalty, response/engagement optimization, machine learning and quantitative support for ROI analyses and other modeling activities
Collaborate with client service and technical teams, and potentially directly with clients, to identify modeling goals
Track and report on our initiatives, successes, and lessons learned, and package outcomes in a client facing presentation
Prioritize tasks and work assignments, ensuring timelines and commitments are met
Participate in ad-hoc special projects as required, and other tasks as assigned
Manipulate, cleanse and perform statistical analyses






SKILLS AND EXPERIENCE

Bachelor’s degree in Mathematics, Statistics, Computer Science, or related field is required
Minimum 1-3 years' experience delivering analytic results working within database marketing, CRM and analytics ideally in the marketing field
Highly collaborative with ability to build partnerships across different teams and people
Innate curiosity and proven ability to connect insights and gain inspiration from disparate sources
Classification methods (e.g., Logistic Regression, Decision Trees, Neural Net)
Regression methods (e.g., Linear, Nonlinear, Boosted Regression Trees)
Time-series Modeling (e.g., ARMA, GARCH, Exponential Smoothing)
Experience in measurement and analysis of data from business and marketing perspectives
Proven experience cleansing, manipulating, and transforming data
Expertise with business intelligence tools and supporting technologies
Minimum one years' experience in hands-on use of tools such as R, Python, or SAS
Highly organized and comfortable working in flexible, constantly evolving environments with tight turnaround times and shifting priorities
Demonstrated experience working in a SQL server environment
Highly professional and presentable with a strong intuition for business
Versed in crafting and conducting dynamic presentations
Post-secondary education in a relevant field including Mathematics, Statistics, Computer Science or equivalent experience
Experience in any of the following: business strategy and presentation, financial analysis, and/or consumer market research; Retail and digital experience strongly preferred
An understanding and passion for retail marketing and/or experience with retail brands and marketing teams
Examples to show of analytic initiatives in their career tenure



HAVI requires all of its US based employees to be fully vaccinated against COVID-19, unless a reasonable accommodation is approved."
1131,Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-unilever-3484736484,Unilever,"Trumbull, CT",1001,1,"About the job
Unilever is a leading multi-national “Fast Moving Consumer Goods” company, with world leading brands such as Lipton, Dove, Axe, Omo, Knorr, and Hellmans. Unilever has extensive R&D facilities around the globe with a mission to build brands through world-class innovation by unlocking science and technology. To meet the sustainable business growth challenge of the next decade, Unilever R&D aims to transform its approach to scientific discovery and product development, through a Digital Transformation program. The Digital R&D team is leading this transformation of R&D through programs in Big Data Analytics, Predictive modeling and Product Life Cycle Management with a view to driving speed, efficiency and connectivity of R&D. The Modelling & Analytics team provides leading edge statistics, data science, data management, modelling and simulation expertise to deliver predictive models and advanced analytics for new insights to the category programs across all R&D functions. The focus of the M&A, Consumer & Biology team is in the design and planning of experiments, analyses of data, building and validating predictive models and interpretation and exploitation of outcomes together with the project team in the domain areas of consumer insights and life-sciences research. The products and brands we support are across Unilever’s 5 Business groups – Beauty & Wellbeing, Personal Care, Home Care, Nutrition & Ice Cream.

We are looking for a Data Scientist who will support our Modelling & Analytics teams in R&D with insights gained from analyzing data to accelerate product innovation. The ideal candidate is adept at combining and analyzing large data sets to find opportunities for product and process optimization and using models to test the effectiveness of different courses of action. They must have strong background in statistical modelling and machine learning methods; have experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using/creating algorithms and creating/running simulations. They must be comfortable working with a wide range of stakeholders and functional teams. The right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes.

Job Responsibilities
Engage and collaborate with globally deployed, multi-disciplinary teams to design and implement efficient, well-focused, statistically appropriate studies, analyses, and visualizations. and interpret data, build and validate predictive models and simulations
Build, deploy, and monitor machine learning models for prediction and optimization
Work in inter-disciplinary teams that will include product formulators, process/packaging engineers, clinicians, measurement scientists, bio-informaticians, claim experts, and other data scientists, both internal to Unilever and external partners.
Serve as a data science/statistics expert across a range of R&D disciplines to define and execute analytics and modelling approaches
Take ownership of the quality and defensibility of statistical analyses, models, and interpretation.
Education

The candidate should have a bachelor’s degree in Statistics, Mathematics, Data Science, Computer Science, or a related field. A master’s degree in the same is strongly preferred. Experience in FMCG/Retail/Pharmaceutical industries is a plus.

Technical Skills
Strong technical background in multivariate statistical methods e.g. regression, PCA, Design of Experiments, and Monte Carlo simulations. Knowledge of Bayesian methods is a plus.
Good understanding of the underlying principles/best practices to build and validate predictive models.
Experience applying machine learning techniques to tabular datasets (e.g. ElasticNet, random forests, GBM, XGBoost) in an internship or project setting.
At least one year of experience programming in Python, R, or Julia.
Familiarity with natural language processing techniques (e.g. TF-IDF, word vectorization, RNNs, transformers, etc.).
Understanding of evaluation and explanation techniques in machine learning, e.g. overfitting, bias, cross validation, LIME, SHAP, etc.
Ability to write and debug SQL queries. Familiarity with NoSQL databases (esp. MongoDB and Neo4j) is a plus.
Experience with developing data science web applications (e.g. Dash, Streamlit, R Shiny, Django) is a plus.
Exposure to cloud computing platforms (Azure, AWS, GCP) is a plus.
Soft Skills
Strong problem-solving skills with a focus on business delivery
Strong oral and written communication skills
Ability to collaborate and consult effectively in global teams across time-zones and cultures
Curiosity and interest in learning and mastering new technologies and techniques
Ability to work with uncertainty and to create and manage change
Work Level 1B: Pay: The pay range for this position is $67,000 to $100,500. Unilever takes into consideration a wide range of factors that are utilized in making compensation decisions including, but not limited to, skill sets, experience and training, licensure and certifications, qualifications and education, and other business and organizational needs. Bonus: This position is bonus eligible. Long-Term Incentive (LTI): This position is LTI eligible. Benefits: Unilever employees are eligible to participate in our benefits plan. Should the employee choose to participate, they can choose from a range of benefits to include, but is not limited to, health insurance (including prescription drug, dental, and vision coverage), retirement savings benefits, life insurance and disability benefits, parental leave, sick leave, paid vacation and holidays, as well as access to numerous voluntary benefits. Any coverages for health insurance and retirement benefits will be in accordance with the terms and conditions of the applicable plans and associated governing plan documents.

Unilever is an organization committed to diversity and inclusion to drive our business results and create a better future every day for our diverse employees, global consumers, partners, and communities. We believe a diverse workforce allows us to match our growth ambitions and drive inclusion across the business. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, age, national origin, or protected veteran status and will not be discriminated against on the basis of disability. For more information, please see Equal Employment Opportunity Posters

Employment is subject to verification of pre-screening tests, which may include drug screening, background check, credit check and DMV check.

If you are an individual with a disability in need of assistance at any time during our recruitment process, please contact us at NA.Accommodations@unilever.com. Please note: This email is reserved for individuals with disabilities in need of assistance and is not a means of inquiry about positions or application statuses."
1132,Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-cercacor-laboratories-inc-3485598972,"Cercacor Laboratories, Inc.","Irvine, CA",1001,1,"About the job
Job Summary:


Cercacor is a health and wellness innovator harnessing the power of artificial intelligence and clinical evidence to drive meaningful change in healthcare. We are using cutting-edge technology, data, and a highly engaging user experience to revolutionize chronic disease management and prevention. We are looking for a Data Scientist responsible for maintaining fast growing datasets, developing custom data models, and extracting actionable insights to make Cercacor products more delightful and intuitive for customers.


Duties & Responsibilities:

Apply mathematical principles to solve real estimation problems, build probabilistic/deterministic models, and implement practical solutions.
Process large amounts of data with focus on accuracy, organization, and efficiency.
Move products through the full development process, from research through commercial launch.
Solve challenging problems through analytical and critical thinking.
Participate in data collection efforts to help organize and analyze data from various sources.
Minimum Qualifications and Experience:

0+ years of experience in the field of Data Science, Algorithm Development, Machine Learning, or Software Engineering.
Bachelor’s or Master’s degree in Computer Science/Engineering, Electrical Engineering, Biomedical Engineering, or related field.
Proficiency using Python.
Excellent programming skills with attention to detail, organization, simplicity, and cleanliness.
Ability to work independently and with limited supervision.
Good communication skills, both verbal and written, and the ability to interface effectively with team members.
At least 1 of the desired qualifications.
Desired Qualifications and Experience:

Proficiency in using data science toolkits such as Keras, Tensorflow, PyTorch, etc.
Practical experience in time series analysis and sequential modeling.
Ability to apply NLP to extract information and insights from text.
Experience developing object recognition models in a production environment.
Familiarity with web frameworks such as Flask and deployment concepts such as Docker.
Prior experience building REST APIs and interfacing applications with other 3rd party APIs.
Physical requirements/Work Environment

This position is located in Irvine, CA.

Cercacor has a mandatory COVID-19 vaccination policy. All employees, including all new hires, are required to be fully vaccinated against COVID-19 as a condition of employment unless a legal exemption applies.

This position primarily works in an office environment. It requires frequent sitting, standing and walking. Daily use of a computer and other computing and digital devices is required. May stand for extended periods when facilitating meetings or walking in the facilities. Some local travel is necessary so the ability to operate a motor vehicle and maintain a valid driver’s license is required.


The physical demands of the position described herein are essential functions of the job and employees must be able to successfully perform these tasks for extended periods. Reasonable accommodations may be made for those individuals with real or perceived disabilities to perform the essential functions of the job described."
1133,Machine Learning Engineer: Recall Team (Remote),https://www.linkedin.com/jobs/view/machine-learning-engineer-recall-team-remote-at-constructor-3493876427,Constructor,"San Francisco, CA",1001,1,"About the job
About Us

Constructor.io powers product search and discovery for the largest retailers in the world, like Sephora and Backcountry, serving billions of requests every year: you have most likely used our product without knowing it. Each year we are growing in revenue and scale by several multiples, helping customers in every eCommerce vertical around the world.

We love working together to help each other succeed, and are committed to maintaining an open, cooperative culture as we grow. We get to the right answer with empathy, ownership and passion for making an impact.

Recall team are new in Constructor and we're plan to boost business KPIs, help clients to improve their catalogs with ML and make our DS part more transparent for our customers.

Challenges you will tackle
Build and deploy robust ML systems for search.
Collaborate with technical and non-technical business partners to develop analytical dashboards that describe the impact of ML algorithms to stakeholders.
Improve business KPIs by using new techniques/models and validating hypotheses.
Make whole system more transparent for our customer.

About You
You are excited about using ML to build a performant and practical search system for 100M+ requests per day.
You excel at Python, at least one ML/DL framework (we're using torch), have proficiency with any variant of SQL, and feel comfortable with the big data stack like Spark, Presto/Athena & Hive.
You have delivered production ML systems and conducted A/B tests to validate their value.
You are an excellent communicator with the ability to translate intuition into data-driven hypotheses that result in engineering solutions that bring significant business value
You love to work on performance optimization such as increasing result quality and improving code performance

Requirements
Excellent skills delivering and communicating business value
Proficiency with Python, SQL, and the big data stack for end-to-end ML product development
Comprehensive knowledge of classical machine learning
Experience with deep learning
Skills designing, conducting, and analyzing A/B tests
Strong knowledge of data structures, algorithms and their trade-offs
A proven track record of software architecture and design skills
Experience with a public cloud like AWS, Azure, or GCP
Experience with Rust (or C/C++) will be huge plus

The compensation range for this position is between a base range of 90-110K USD + stock options + stipends.

Benefits
Unlimited vacation time: we strongly encourage all of our employees take at least 3 weeks per year
A competitive compensation package including stock options
Company sponsored US health coverage (100% paid for employee)
Fully remote team - choose where you live
Work from home stipend! We want you to have the resources you need to set up your home office
Apple laptops provided for new employees
Training and development budget for every employee, refreshed each year
Maternity & Paternity leave for qualified employees
Work with smart people who will help you grow and make a meaningful impact

Diversity, Equity, and Inclusion at Constructor

At Constructor.io we are committed to cultivating a work environment that is diverse, equitable, and inclusive. As an equal opportunity employer, we welcome individuals of all backgrounds and provide equal opportunities to all applicants regardless of their education, diversity of opinion, race, color, religion, gender, gender expression, sexual orientation, national origin, genetics, disability, age, veteran status or affiliation in any other protected group."
1134,Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-idr-inc-3514315400,"IDR, Inc.","Atlanta, GA",1001,1,"About the job
IDR is seeking a Data Scientist to join one of our top clients. If you are looking for an opportunity to join a large/growing organization and work within an ever-growing team-oriented culture, please apply today!

Disclaimer: Remote (EST), W2 only (not able to do C2C).

Position Overview/Responsibilities For The Data Scientist
Managing multiple projects and interacting with multiple departments and stakeholders.
Developing new modernization models.
Utilizing Python to create data models.
Utilizing database management systems such as MySQL, and virtualization tools such as Tableau and Power BI.
Utilizing statistical models and providing data visualization services.
Required Skills For The Data Scientist
2+ years of professional experience in a Data Scientist or Data Analyst role.
Advanced experience with SQL and MySQL.
Prior experience utilizing Python to create data models; and data visualization experience.
Advanced experience with data virtualization tools including Tableau and PowerBI.
Bachelor's Degree required; gas or energy industry experience preferred.
What’s in it for you?
Competitive compensation package
Full Benefits; Medical, Vision, Dental, and more!
Opportunity to get in with an industry leading organization
Close-knit and team-oriented culture
Why IDR?
20+ Years of Proven Industry Experience in 4 major markets
Employee Stock Ownership Program
Medical, Dental, Vision, and Life Insurance
ClearlyRated’s Best of Staffing® Client and Talent Award winner 9 years in a row"
1135,Hybrid: Data Scientist,https://www.linkedin.com/jobs/view/hybrid-data-scientist-at-stellar-professionals-3508054586,Stellar Professionals,"Richmond, VA",1001,1,"About the job
Mode of interview: Web Cam Interview Only

Work arrangement: Hybrid

Applicant must have 5 years of relevant experience with the following:
2-3 years relevant work experience.
A master's degree from an accredited college or university in public health, science, or social science with concentration in epidemiology, biostatist
Demonstrated ability to lead and direct the work of others in a project management capacit
Experience with conducting surveillance, assessments, research studies or prevention activities related to maternal and child health"
1136,Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-storm2-3491905657,Storm2,United States,1001,1,"About the job
Data Scientist

Digital Fraud Defence ??

US - Remote ??

$130,000 - 140,000 + Equity


Our client is one of the US’s most rapidly growing RegTechs focusing on AI-powered fraud solutions for financial institutions. The team is comprised of individuals with backgrounds in FinTech, e-commerce, top consulting firms and startups - all with a shared passion for fighting financial crime.


They are looking for a Senior Data Scientist to help build new fraud detection models. They need someone who is a data enthusiast, able to dive deep into complex modelling and pricing a product accordingly.


You will be part of the early team at this company with a seat at the table where key decisions shaping the Company’s future are made. You will be working in a fast-paced, rapidly growing environment where you will be relied on for your expertise, organization, and enthusiasm for an early-stage company.



About you


2+ years of professional experience as a Data Scientist or ML Engineer
Experience with advanced ML techniques such as Clustering, Logistic Regression, Random Forest, time series forecasting, etc.
Experience with Fraud or Credit Risk modelling is a plus
Previous full time position with a start-up is a plus

What we offer:

An opportunity to have positive social impact fighting financial crime
Remote work opportunities
Health and Dental Insurance
Generous equity package

If the above description sounds like you then we’d love to hear from you! Please click on the “Easy Apply” button at the top of this page and follow the instructions to send us your application."
1137,Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-digital-harbor-foundation-3485166571,Digital Harbor Foundation,"Baltimore, MD",1001,1,"About the job
The Learning Engineering Virtual Institute (LEVI) is a new research and development program to spur the development of ed-tech tools that can double the rate of middle school math progress for students from low-income families. Student proficiency in math and literacy has declined in the past decade. Pandemic related school disruptions will leave lasting scars on the nation and world’s education system. Math performance, especially among historically marginalized populations, is particularly poor. And yet, math proficiency is critical to access a living wage. Indeed, passing 6th grade math is one of top predictors of high school graduation.

Digital Harbor Foundation is hiring engineers to embed and rotate through LEVI teams to accelerate these teams’ potential to meet the program’s 5-year goal of doubling the rate of middle school math progress. Engineering work will be remote, and placement and duration will be based on a match between engineers’ skills and interests and the needs of host organizations. Digital Harbor Foundation will be the employer of record. Digital Harbor Foundation is dedicated to digital equity for everyone, increasing diversity in the technology sector, and advancing technology innovation for the public good. Driven by our sincere belief that access to opportunity is a basic right, we take bold yet practical actions to support making a better future now. Through a portfolio of projects focused on developing leadership within communities, we support those closest to challenges to take deliberate actions based on a design thinking approach, backed by data analysis, grounded in a practice of collective impact, and driven by a commitment to racial equity.

LEVI is an institute that leverages advances in computer and data science to improve the speed, relevance, and use of learning science. It creates deep collaboration across institutions and disciplines with a strong ethos of actual building and experimentation. The program currently supports seven teams from world-class academic, non-profit, and for-profit organizations on 3 continents, all with compelling proposals for transformative technologies in education. Each team may receive up to five years of R&D funding.

Learning Engineering Virtual Institute teams are leaders in the education technology and research field, with high impact in real education settings. LEVI engineers build systems for methods like natural language processing and large language models, reinforcement learning, experimentation at scale, advanced psychometrics, causal inference, and large-scale data warehousing for education science.

Education And Experience Requirements

3+ years of relevant industry experience or applied academic research experience
Advanced degree preferred: computer science, software engineering, or a relevant applied computational field

Knowledge, Skills And Abilities

Preference will be given to applicants with experience in learning engineering or analytics, large-scale machine learning approaches, cloud computing, experimental research designs, or education technology
Understanding of the software development lifecycle and collaborative software development tools and processes
Ability to quickly perform at a high level, even while rotating between up to 7 teams within a year
Excellent communication and project management skills
Machine learning / data science for modifying or fine-tuning large foundational AI models for education and mathematical reasoning use cases on multimodal datasets with complex outcomes, often including approaches such as reinforcement learning, natural language processing, student modeling, and speech recognition
Machine learning engineering, especially putting models into production, scaling the training and use of models, and using common resources such as foundational language models

Additional Notes

This position is fully remote and either a Part Time or a Full Time employee will be considered.

Role and Responsibilities

Create engineering outputs for LEVI grantees based on their areas of highest need: strategy documents, prototypes, or production code. While specific engineering outputs will vary based on team needs and existing architectures, all work will use modern cloud computing systems to build and host data-centric education technology applications for immediate use in real K-12 education settings.
Communicate with Digital Harbor about skills and interests to ensure good matches with host organizations, report on time use and outputs created, and share knowledge back with the Foundation and funders

Other Duties as assigned: Please note that this job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for this job. Duties, responsibilities, and activities may change at any time with or without notice.

Compensation

The salary range for this full-time position is $110,000 - $112,800, commensurate with experience.

In addition to a competitive salary, Digital Harbor Foundation offers a generous benefits package for full time employees:

Health, Dental and Vision Insurance (Digital Harbor Foundation pays 100% of the premium for employees!)
Health Savings Account
Flexible Savings Account
Paid Life Insurance
Paid Short-term & Long-term Disability
401k Retirement Plan with 6% Match
15 Days Paid Time Off
14 Paid Holidays

A detailed cover letter outlining your qualifications for the position along with your resume is required. Interviews will be conducted virtually.

Digital Harbor is an equal opportunity employer

Powered by JazzHR

tvzwFntdrT"
1138,"Data Scientist, Jr.",https://www.linkedin.com/jobs/view/data-scientist-jr-at-altamira-technologies-corporation-3467897595,Altamira Technologies Corporation,"Camp Lejeune, NC",1001,1,"About the job
Data Scientist

Altamira delivers a variety of analytic and engineering capabilities to the US National Security community, but the tech culture and the caliber of the individuals that bring these capabilities to fruition are what really set us apart. Our Dayton, OH office is highly focused on the Space-based mission set with a heavy emphasis on sensor exploitation and analysis; Tampa, FL focuses on ‘art-of-the-possible’ analytics of all kinds with an emphasis on graph technologies, NLP, and wrangling complex data sets; and all forces converge at our headquarters in the Northern Virginia/Washington DC area where we host our tech events and support engineering and analytic missions across several IC and DOD agencies.

While our work occurs in different states and different mission domains, we’ve got analytics at the heart of every operation and genuine curiosity for new methods, techniques, and solutions. Our specialties are data science and analytics, data engineering, software engineering, and end-to-end analytic solutions architecture. We’ve also got some awesome benefits like the Altamira Healthy Living program, with ongoing competitions and a flexible spending stipend for health and wellness-related items.

Location: Ft Belvoir, NC and Camp Lejeune, NC

The Role: An Altamira Data Scientist/Analyst is an integral member of an analytic and engineering team. The data scientist is expected to participate in the design, development, and implementation of novel analytics to address a variety of customer problem sets. We are highly interested in individuals who can craft narratives around their analytics, producing highly visual representations of both the output and the innerworkings of analytic methods. The Data Scientist should be versed in statistics, predictive modeling, machine learning, computational simulation, geospatial modeling, network science, or other analytic techniques. This individual will also have a firm grasp of the environments in which the analytics must be deployed, whether stand-alone, within a broader software architecture, in the cloud, etc. While a heavy programming background is not required, sufficient technical knowledge to implement the analytics is highly desired.

Your skills:
Demonstrable expertise in an area of data science or analytics (e.g. machine learning, deep learning, NLP, computer vision, predictive modeling and forecasting, statistics)
Ability to review academic literature, extract analytic methods, and apply them to new data sets and mission areas
Familiarity with conducting literature reviews, producing Analysis of Alternatives (AoA) of analytic methods, and exploring commercial software
Working knowledge of 1 or more programming languages
Experience working with machine learning frameworks (e.g. TensorFlow, PyTorch, scikit-learn)
Experience delivering analytic solutions in cloud environments (AWS strongly preferred)
Ability to visually represent and communicate complex analytics is strongly desired
Familiarity with specific sensor phenomenologies is desired (e.g. SAR & RF, OPIR, etc.)

Your quals:
Secret, TS, or TS/SCI clearance (TS/SCI strongly preferred)
Significant coursework or professional experience in machine learning, deep learning, NLP, computer vision, predictive modeling and forecasting, statistics, or similar analytic domain
Bachelor’s Degree (BS) or higher in similar technical field to above
Experience delivering software or technical solutions to DOD or IC customers, USAF, JAIC, NRO, NGA, or other intelligence organizations strongly desired
Familiarity with data visualization software, tools, and techniques is desired

Altamira is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, or protected veteran status. We focus on recruiting talented, self-motivated employees that find a way to get things done. Join our team of experts as we engineer national security!"
1139,Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-lorien-3476789804,Lorien,"Austin, TX",1001,1,"About the job
You will be helping to build a forecasting and algorithmic trading platform:

Build machine learning models to forecast demand, market prices, and participant behavior.
Build decision-making ""agents"" to act autonomously in power markets
Bring an experimental mindset, prototyping and developing with the right model for the job.

Requirements:

You are fluent in Python and its wider numerical ecosystem (Pandas, NumPy, Scikit-learn, etc.)
You have a passion for time-series forecasting and a desire to apply that within the energy sector
You have experience building algorithmic decision tools (e.g. mixed-integer linear programming)
You have exposure to energy markets or battery systems modelling
You have experience applying the data science toolset to time-series problems.
You have at least 3 years of work/educational experience developing and productionising real-time projects in Machine Learning and Data Science
You have a BA/BSc degree in Computer Science, Machine Learning or related technical field

Preferred:

MS or PhD degree in Computer Science, Machine Learning, or related technical field
Knowledge in probabilistic programming, Bayesian methods, causal inference, dynamical systems, and/or reinforcement learning
Knowledge of relational and/or non-relational databases (eg, SQL), and SQLAlchemy
Full-stack / machine learning engineering experience
Version control code (Git) including dev, test and production environments
AWS, continuous integration, monitoring and alerting

Lorien is an Equal Opportunity Employer - All qualified applicants will receive

consideration without regard to race, color, religion, gender, national origin,

age, disability, veteran status, or any other factor determined to be unlawful

under applicable law."
